Sort Index,Vocab-Japan,Vocab-Furigana,Vocab-English,audio file,Sent-Japan,Sent-Furigana,Sent-English,Vocab-Pitch,Vocab-POS,Note-Question side,Note-Answer side,Chapter,Section,Gener Sent,Digital Sort,4 Digit Sort,Vocab-Audio,Sent/Vocab-English
JLPT_Tango_N5_0714,あげる,あげる,Give,[sound:JLPT_Tango_N5_0714.mp3],友だちにプレゼントを<b>あげ</b>ます。,友[とも]だちにプレゼントを<b>あげ</b>ます。,I will give a present to my friend.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,714,0714,JLPT_Tango_N5_0714.mp3,<b>あげる - Give</b><div>I will give a present to my friend.</div>
JLPT_Tango_N5_0715,もらう,もらう,Receive,[sound:JLPT_Tango_N5_0715.mp3],父にじしょを<b>もらい</b>ました。,父[ちち]にじしょを<b>もらい</b>ました。,I received a dictionary from my father.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,715,0715,JLPT_Tango_N5_0715.mp3,<b>もらう - Receive</b><div>I received a dictionary from my father.</div>
JLPT_Tango_N5_0716,くれる,くれる,Give,[sound:JLPT_Tango_N5_0716.mp3],友だちがおみやげを<b>くれ</b>ました。,友[とも]だちがおみやげを<b>くれ</b>ました。,My friend gave me a souvenir.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,716,0716,JLPT_Tango_N5_0716.mp3,<b>くれる - Give</b><div>My friend gave me a souvenir.</div>
JLPT_Tango_N5_0717,プレゼント,プレゼント,Present,[sound:JLPT_Tango_N5_0717.mp3],おとうとに<b>プレゼント</b>をあげました。,おとうとに<b>プレゼント</b>をあげました。,I gave a present to my younger brother.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,717,0717,JLPT_Tango_N5_0717.mp3,<b>Present</b><div>I gave a present to my younger brother.</div>
JLPT_Tango_N5_0718,物,物[もの],Thing,[sound:JLPT_Tango_N5_0718.mp3],いろいろな<b>物</b>をもらいました。,いろいろな <b>物[もの]</b>をもらいました。,I received many things.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,718,0718,JLPT_Tango_N5_0718.mp3,<b>Thing</b><div>I received many things.</div>
JLPT_Tango_N5_0719,パーティー,パーティー,Party,[sound:JLPT_Tango_N5_0719.mp3],友だちと<b>パーティー</b>をします。,友[とも]だちと<b>パーティー</b>をします。,I will have a party with my friends.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,719,0719,JLPT_Tango_N5_0719.mp3,<b>Party</b><div>I will have a party with my friends.</div>
JLPT_Tango_N5_0720,はじめる,はじめる,Start,[sound:JLPT_Tango_N5_0720.mp3],６時にパーティーを<b>はじめ</b>ます。,６時[ろくじ]にパーティーを<b>はじめ</b>ます。,The party will start at 6:00PM.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,720,0720,JLPT_Tango_N5_0720.mp3,<b>はじめる - Start</b><div>The party will start at 6:00PM.</div>
JLPT_Tango_N5_0721,だれ,だれ,Who,[sound:JLPT_Tango_N5_0721.mp3],A 「あの人は<b>だれ</b>ですか。」 -- B 「ホアンさんですよ。」,A 「あの 人[ひと]は<b>だれ</b>ですか。」 -- B 「ホアンさんですよ。」,A. Who is that person? -- B. It's Huang-san.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,721,0721,JLPT_Tango_N5_0721.mp3,<b>Who</b><div>A. Who is that person?</div><div>B. It's Huang-san.</div>
JLPT_Tango_N5_0722,どなた,どなた,Who,[sound:JLPT_Tango_N5_0722.mp3],A 「あのかたは<b>どなた</b>ですか。」,A 「あのかたは<b>どなた</b>ですか。」,A. Who is that person?,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,722,0722,JLPT_Tango_N5_0722.mp3,<b>Who</b><div>A. Who is that person?</div>
JLPT_Tango_N5_0723,あのかた,あのかた,That Person,[sound:JLPT_Tango_N5_0723.mp3],B 「<b>あのかた</b>は大学のスミス先生です。」,B 「<b>あのかた</b>は 大学[だいがく]のスミス 先生[せんせい]です。」,B. That's Professor Smith from the university.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,723,0723,JLPT_Tango_N5_0723.mp3,<b>That Person</b><div>B. That's Professor Smith from the university.</div>
JLPT_Tango_N5_0724,クリスマス,クリスマス,Christmas,[sound:JLPT_Tango_N5_0724.mp3],<b>クリスマス</b>にパーティーをします。,<b>クリスマス</b>にパーティーをします。,I will hold a party on Christmas.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,724,0724,JLPT_Tango_N5_0724.mp3,<b>Christmas</b><div>I will hold a party on Christmas.</div>
JLPT_Tango_N5_0725,(お)たんじょうび,(お)たんじょうび,Birthday,[sound:JLPT_Tango_N5_0725.mp3],A 「<b>たんじょうび</b>はいつですか。」 -- B 「５月５日です。」,A 「<b>たんじょうび</b>はいつですか。」 -- B 「 ５月[ごがつ] ５日[いつか]です。」,A. When is your birthday? -- B. It's May 5th.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,725,0725,JLPT_Tango_N5_0725.mp3,<b>(お)たんじょうび - Birthday</b><div>A. When is your birthday?</div><div>B. It's May 5th.</div>
JLPT_Tango_N5_0726,生まれる,生[う]まれる,Born,[sound:JLPT_Tango_N5_0726.mp3],友だちに子どもが<b>生まれ</b>ました。,友[とも]だちに 子[こ]どもが <b>生[う]まれ</b>ました。,My friend had a baby.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,726,0726,JLPT_Tango_N5_0726.mp3,<b>生まれる - Born</b><div>My friend had a baby.</div>
JLPT_Tango_N5_0727,おめでとう(ございます),おめでとう(ございます),Congratulations,[sound:JLPT_Tango_N5_0727.mp3],A 「おたんじょうび<b>おめでとうございます</b>。」 -- B 「ありがとうございます。」,A 「おたんじょうび<b>おめでとうございます</b>。」 -- B 「ありがとうございます。」,A. Happy Birthday. -- B. Thank you.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,727,0727,JLPT_Tango_N5_0727.mp3,<b>おめでとう(ございます) - Congratulations</b><div>A. Happy Birthday.</div><div>B. Thank you.</div>
JLPT_Tango_N5_0728,わあ,わあ,Oh,[sound:JLPT_Tango_N5_0728.mp3],A 「これ、プレゼントです。」 -- B 「<b>わあ</b>、ありがとうございます。」,A 「これ、プレゼントです。」 -- B 「<b>わあ</b>、ありがとうございます。」,"A. This is a present. -- B. Oh, thank you very much.",,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,728,0728,JLPT_Tango_N5_0728.mp3,"<b>Oh</b><div>A. This is a present.</div><div>B. Oh, thank you very much.</div>"
JLPT_Tango_N5_0729,何さい,何[なん]さい,How Old,[sound:JLPT_Tango_N5_0729.mp3],A 「ホアンさんは<b>何さい</b>ですか。」 -- B 「２１さいです。」,A 「ホアンさんは <b>何[なん]さい</b>ですか。」 -- B 「 ２１[にじゅういっ]さいです。」,A. How old are you Huang-san? -- B. I'm 21 years old.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,729,0729,JLPT_Tango_N5_0729.mp3,<b>How Old</b><div>A. How old are you Huang-san?</div><div>B. I'm 21 years old.</div>
JLPT_Tango_N5_0730,(お)いくつ,(お)いくつ,How Old,[sound:JLPT_Tango_N5_0730.mp3],A 「おとうとさんは<b>おいくつ</b>ですか。」 -- B 「１５さいです。」,A 「おとうとさんは<b>おいくつ</b>ですか。」 -- B 「 １５[じゅうご]さいです。」,A. How old is your younger brother? -- B. He is 15 years old.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,730,0730,JLPT_Tango_N5_0730.mp3,<b>(お)いくつ - How Old</b><div>A. How old is your younger brother?</div><div>B. He is 15 years old.</div>
JLPT_Tango_N5_0731-01,一さい,一[いっ]さい,1 Year Old,[sound:JLPT_Tango_N5_0731-01.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.01,0731-01,JLPT_Tango_N5_0731-01.mp3,<b>1 Year Old</b>
JLPT_Tango_N5_0731-02,二さい,二[に]さい,Two Years Old,[sound:JLPT_Tango_N5_0731-02.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.02,0731-02,JLPT_Tango_N5_0731-02.mp3,<b>Two Years Old</b>
JLPT_Tango_N5_0731-03,三さい,三[さん]さい,Three Years Old,[sound:JLPT_Tango_N5_0731-03.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.03,0731-03,JLPT_Tango_N5_0731-03.mp3,<b>Three Years Old</b>
JLPT_Tango_N5_0731-04,四さい,四[よん]さい,Four Years Old,[sound:JLPT_Tango_N5_0731-04.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.04,0731-04,JLPT_Tango_N5_0731-04.mp3,<b>Four Years Old</b>
JLPT_Tango_N5_0731-05,五さい,五[ご]さい,Five Years Old,[sound:JLPT_Tango_N5_0731-05.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.05,0731-05,JLPT_Tango_N5_0731-05.mp3,<b>Five Years Old</b>
JLPT_Tango_N5_0731-06,六さい,六[ろく]さい,Six Years Old,[sound:JLPT_Tango_N5_0731-06.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.06,0731-06,JLPT_Tango_N5_0731-06.mp3,<b>Six Years Old</b>
JLPT_Tango_N5_0731-07,七さい,七[なな]さい,Seven Years Old,[sound:JLPT_Tango_N5_0731-07.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.07,0731-07,JLPT_Tango_N5_0731-07.mp3,<b>Seven Years Old</b>
JLPT_Tango_N5_0731-08,八さい,八[はっ]さい,Eight Years Old,[sound:JLPT_Tango_N5_0731-08.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.08,0731-08,JLPT_Tango_N5_0731-08.mp3,<b>Eight Years Old</b>
JLPT_Tango_N5_0731-09,九さい,九[きゅう]さい,Nine Years Old,[sound:JLPT_Tango_N5_0731-09.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.09,0731-09,JLPT_Tango_N5_0731-09.mp3,<b>Nine Years Old</b>
JLPT_Tango_N5_0731-10,十さい,十[じゅっ]さい,Ten Years Old,[sound:JLPT_Tango_N5_0731-10.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.1,0731-10,JLPT_Tango_N5_0731-10.mp3,<b>Ten Years Old</b>
JLPT_Tango_N5_0731-11,はたち,はたち,Twenty Years Old,[sound:JLPT_Tango_N5_0731-11.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,731.11,0731-11,JLPT_Tango_N5_0731-11.mp3,<b>Twenty Years Old</b>
JLPT_Tango_N5_0732,何日,何[なん] 日[にち],What Date,[sound:JLPT_Tango_N5_0732.mp3],A 「きょうは<b>何日</b>ですか。」 -- B 「５日です。」,A 「きょうは <b>何[なん] 日[にち]</b>ですか。」 -- B 「 ５日[いつか]です。」,A. What is today's date? -- B. It's the 5th.,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,X,732,0732,JLPT_Tango_N5_0732.mp3,<b>What Date</b><div>A. What is today's date?</div><div>B. It's the 5th.</div>
JLPT_Tango_N5_0733-01,１日,１日[ついたち],First Day of the Month,[sound:JLPT_Tango_N5_0733-01.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.01,0733-01,JLPT_Tango_N5_0733-01.mp3,<b>First Day of the Month</b>
JLPT_Tango_N5_0733-02,２日,２日[ふつか],Second Day of the Month,[sound:JLPT_Tango_N5_0733-02.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.02,0733-02,JLPT_Tango_N5_0733-02.mp3,<b>Second Day of the Month</b>
JLPT_Tango_N5_0733-03,３日,３日[みっか],Third Day of the Month,[sound:JLPT_Tango_N5_0733-03.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.03,0733-03,JLPT_Tango_N5_0733-03.mp3,<b>Third Day of the Month</b>
JLPT_Tango_N5_0733-04,４日,４日[よっか],Fourth Day of the Month,[sound:JLPT_Tango_N5_0733-04.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.04,0733-04,JLPT_Tango_N5_0733-04.mp3,<b>Fourth Day of the Month</b>
JLPT_Tango_N5_0733-05,５日,５日[いつか],Fifth Day of the Month,[sound:JLPT_Tango_N5_0733-05.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.05,0733-05,JLPT_Tango_N5_0733-05.mp3,<b>Fifth Day of the Month</b>
JLPT_Tango_N5_0733-06,６日,６日[むいか],Sixth Day of the Month,[sound:JLPT_Tango_N5_0733-06.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.06,0733-06,JLPT_Tango_N5_0733-06.mp3,<b>Sixth Day of the Month</b>
JLPT_Tango_N5_0733-07,７日,７日[なのか],Seventh Day of the Month,[sound:JLPT_Tango_N5_0733-07.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.07,0733-07,JLPT_Tango_N5_0733-07.mp3,<b>Seventh Day of the Month</b>
JLPT_Tango_N5_0733-08,８日,８日[ようか],Eighth Day of the Month,[sound:JLPT_Tango_N5_0733-08.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.08,0733-08,JLPT_Tango_N5_0733-08.mp3,<b>Eighth Day of the Month</b>
JLPT_Tango_N5_0733-09,９日,９日[ここのか],Ninth Day of the Month,[sound:JLPT_Tango_N5_0733-09.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.09,0733-09,JLPT_Tango_N5_0733-09.mp3,<b>Ninth Day of the Month</b>
JLPT_Tango_N5_0733-10,１０日,１０日[とおか],Tenth Day of the Month,[sound:JLPT_Tango_N5_0733-10.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.1,0733-10,JLPT_Tango_N5_0733-10.mp3,<b>Tenth Day of the Month</b>
JLPT_Tango_N5_0733-11,１１日,１１日[じゅういちにち],Eleventh Day of the Month,[sound:JLPT_Tango_N5_0733-11.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.11,0733-11,JLPT_Tango_N5_0733-11.mp3,<b>Eleventh Day of the Month</b>
JLPT_Tango_N5_0733-12,１２日,１２日[じゅうににち],Twelfth Day of the Month,[sound:JLPT_Tango_N5_0733-12.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.12,0733-12,JLPT_Tango_N5_0733-12.mp3,<b>Twelfth Day of the Month</b>
JLPT_Tango_N5_0733-13,１３日,１３日[じゅうさんにち],Thirteenth Day of the Month,[sound:JLPT_Tango_N5_0733-13.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.13,0733-13,JLPT_Tango_N5_0733-13.mp3,<b>Thirteenth Day of the Month</b>
JLPT_Tango_N5_0733-14,１４日,１４日[じゅうよっか],Fourteenth Day of the Month,[sound:JLPT_Tango_N5_0733-14.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.14,0733-14,JLPT_Tango_N5_0733-14.mp3,<b>Fourteenth Day of the Month</b>
JLPT_Tango_N5_0733-15,１５日,１５日[じゅうごにち],Fifteenth Day of the Month,[sound:JLPT_Tango_N5_0733-15.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.15,0733-15,JLPT_Tango_N5_0733-15.mp3,<b>Fifteenth Day of the Month</b>
JLPT_Tango_N5_0733-16,１６日,１６日[じゅうろくにち],Sixteenth Day of the Month,[sound:JLPT_Tango_N5_0733-16.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.16,0733-16,JLPT_Tango_N5_0733-16.mp3,<b>Sixteenth Day of the Month</b>
JLPT_Tango_N5_0733-17,１７日,１７日[じゅうしちにち],Seventeenth Day of the Month,[sound:JLPT_Tango_N5_0733-17.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.17,0733-17,JLPT_Tango_N5_0733-17.mp3,<b>Seventeenth Day of the Month</b>
JLPT_Tango_N5_0733-18,１８日,１８日[じゅうはちにち],Eighteenth Day of the Month,[sound:JLPT_Tango_N5_0733-18.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.18,0733-18,JLPT_Tango_N5_0733-18.mp3,<b>Eighteenth Day of the Month</b>
JLPT_Tango_N5_0733-19,１９日,１９日[じゅうくにち],Nineteenth Day of the Month,[sound:JLPT_Tango_N5_0733-19.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.19,0733-19,JLPT_Tango_N5_0733-19.mp3,<b>Nineteenth Day of the Month</b>
JLPT_Tango_N5_0733-20,２０日,２０日[はつか],Twentieth Day of the Month,[sound:JLPT_Tango_N5_0733-20.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.2,0733-20,JLPT_Tango_N5_0733-20.mp3,<b>Twentieth Day of the Month</b>
JLPT_Tango_N5_0733-21,２１日,２１日[にじゅういちにち],Twenty-First Day of the Month,[sound:JLPT_Tango_N5_0733-21.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.21,0733-21,JLPT_Tango_N5_0733-21.mp3,<b>Twenty-First Day of the Month</b>
JLPT_Tango_N5_0733-22,２２日,２２日[にじゅうににち],Twenty-Second Day of the Month,[sound:JLPT_Tango_N5_0733-22.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.22,0733-22,JLPT_Tango_N5_0733-22.mp3,<b>Twenty-Second Day of the Month</b>
JLPT_Tango_N5_0733-23,２３日,２３日[にじゅうさんにち],Twenty-Third Day of the Month,[sound:JLPT_Tango_N5_0733-23.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.23,0733-23,JLPT_Tango_N5_0733-23.mp3,<b>Twenty-Third Day of the Month</b>
JLPT_Tango_N5_0733-24,２４日,２４日[にじゅうよっか],Twenty-Fourth Day of the Month,[sound:JLPT_Tango_N5_0733-24.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.24,0733-24,JLPT_Tango_N5_0733-24.mp3,<b>Twenty-Fourth Day of the Month</b>
JLPT_Tango_N5_0733-25,２５日,２５日[にじゅうごにち],Twenty-Fifth Day of the Month,[sound:JLPT_Tango_N5_0733-25.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.25,0733-25,JLPT_Tango_N5_0733-25.mp3,<b>Twenty-Fifth Day of the Month</b>
JLPT_Tango_N5_0733-26,２６日,２６日[にじゅうろくにち],Twenty-Sixth Day of the Month,[sound:JLPT_Tango_N5_0733-26.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.26,0733-26,JLPT_Tango_N5_0733-26.mp3,<b>Twenty-Sixth Day of the Month</b>
JLPT_Tango_N5_0733-27,２７日,２７日[にじゅうしちにち],Twenty-Seventh Day of the Month,[sound:JLPT_Tango_N5_0733-27.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.27,0733-27,JLPT_Tango_N5_0733-27.mp3,<b>Twenty-Seventh Day of the Month</b>
JLPT_Tango_N5_0733-28,２８日,２８日[にじゅうはちにち],Twenty-Eighth Day of the Month,[sound:JLPT_Tango_N5_0733-28.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.28,0733-28,JLPT_Tango_N5_0733-28.mp3,<b>Twenty-Eighth Day of the Month</b>
JLPT_Tango_N5_0733-29,２９日,２９日[にじゅうくにち],Twenty-Ninth Day of the Month,[sound:JLPT_Tango_N5_0733-29.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.29,0733-29,JLPT_Tango_N5_0733-29.mp3,<b>Twenty-Ninth Day of the Month</b>
JLPT_Tango_N5_0733-30,３０日,３０日[さんじゅうにち],Thirtieth Day of the Month,[sound:JLPT_Tango_N5_0733-30.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.3,0733-30,JLPT_Tango_N5_0733-30.mp3,<b>Thirtieth Day of the Month</b>
JLPT_Tango_N5_0733-31,３１日,３１日[さんじゅういちにち],Thirty-First Day of the Month,[sound:JLPT_Tango_N5_0733-31.mp3],,,,,,,,Ch 07 - 買い物,Sect 05 - プレゼント,,733.31,0733-31,JLPT_Tango_N5_0733-31.mp3,<b>Thirty-First Day of the Month</b>
JLPT_Tango_N5_0734,駅、,駅[えき],Station,[sound:JLPT_Tango_N5_0734.mp3],東京<b>駅、</b>大阪<b>駅、</b>広島<b>駅</b>,東京[とうきょう] <b>駅[えき]</b>、 大阪[おおさか] <b>駅[えき]</b>、 広島[ひろしま] <b>駅[えき]</b>,Tokyo Station / Osaka Station / Hiroshima Station,,,,,Ch 08 - 休みの日,Sect 01 - 乗り物,X,734,0734,JLPT_Tango_N5_0734.mp3,<b>Station</b><div>Tokyo Station / Osaka Station / Hiroshima Station</div>
